time,datum,time_as_number,all_salt,closest_salt
1997-05-29 07:40:00,29.05.1997,7.666666666666667,0.2730414769055442,0.1351193680742777
1997-05-30 07:00:00,30.05.1997,7.0,-0.03272534633368238,0.06117308687460199
1997-06-02 06:15:00,02.06.1997,6.25,-0.11962946888105493,0.06639070768917765
1997-06-03 05:40:00,03.06.1997,5.666666666666667,0.0047575618170026856,0.05307677871405356
1997-06-04 06:25:00,04.06.1997,6.416666666666667,0.05356030822919742,-0.2292144991504019
1997-06-05 05:55:00,05.06.1997,5.916666666666667,-0.10060689299457903,-0.6127995880012744
1997-06-06 07:20:00,06.06.1997,7.333333333333333,-0.006373255493404837,-0.09373627593055807
1997-06-09 06:00:00,09.06.1997,6.0,0.925319044543805,1.0064620441084127
1997-06-10 06:45:00,10.06.1997,6.75,0.882326148894969,0.9461895278021076
1997-06-11 05:45:00,11.06.1997,5.75,0.831236945085578,0.7912801649969475
1997-06-12 05:40:00,12.06.1997,5.666666666666667,0.856762805536196,0.9039088074081325
1997-06-13 05:40:00,13.06.1997,5.666666666666667,0.9038413381734612,0.9341350245408466
1997-06-16 06:55:00,16.06.1997,6.916666666666667,0.6521623513956699,0.8486739939572798
1997-06-17 07:25:00,17.06.1997,7.416666666666667,-0.21730992752174472,-0.09985348654075023
1997-06-18 06:45:00,18.06.1997,6.75,-1.0260598952350461,-1.2040100016804336
1997-06-19 05:50:00,19.06.1997,5.833333333333333,-1.1069667524783044,-1.151833793534677
1997-06-20 05:45:00,20.06.1997,5.75,-0.6641249341320115,-0.9528445307443087
1997-06-23 06:10:00,23.06.1997,6.166666666666667,0.6812865710287539,0.6638982499376522
1997-06-24 08:15:00,24.06.1997,8.25,0.3541170072354806,0.06549111789356116
1997-06-25 06:50:00,25.06.1997,6.833333333333333,0.0641304883276912,0.1858562325470479
1997-06-26 05:40:00,26.06.1997,5.666666666666667,0.09162898650832449,0.011695648115694887
1997-06-27 05:50:00,27.06.1997,5.833333333333333,0.22931033093530323,0.2961459414896299
1997-06-30 07:20:00,30.06.1997,7.333333333333333,0.6997469032929694,0.677032260953653
1997-07-01 05:50:00,01.07.1997,5.833333333333333,0.7381668841474259,0.8407576037558547
1997-07-02 05:55:00,02.07.1997,5.916666666666667,0.8470359908710927,0.8137699098873599
1997-07-03 05:45:00,03.07.1997,5.75,0.9102696569213062,0.9433108404561349
1997-07-04 05:40:00,04.07.1997,5.666666666666667,0.8976753997826753,0.8693645592564592
1997-07-07 07:05:00,07.07.1997,7.083333333333333,0.5384204666124096,0.5073696255003824
1997-07-08 06:50:00,08.07.1997,6.833333333333333,0.2552370955339699,0.22705744518628326
1997-07-09 06:30:00,09.07.1997,6.5,-0.05056721061341162,-0.19952803589505763
1997-07-10 06:50:00,10.07.1997,6.833333333333333,-0.13261729655526805,-0.04767727839499364
1997-07-11 06:20:00,11.07.1997,6.333333333333333,-0.030270215849814503,-0.12594159061362853
1997-07-14 06:30:00,14.07.1997,6.5,0.14987264072238818,0.404636470840979
1997-07-15 06:50:00,15.07.1997,6.833333333333333,0.3905946919403112,0.9156034747511469
1997-07-16 06:20:00,16.07.1997,6.333333333333333,0.3132299695172928,0.2711373451714914
1997-07-17 06:25:00,17.07.1997,6.416666666666667,0.4353049862898691,0.6210777756663072
1997-07-18 06:30:00,18.07.1997,6.5,0.5441178686513162,0.27707463782256025
1997-07-21 06:40:00,21.07.1997,6.666666666666667,0.5212345532253216,0.5676421418066875
1997-07-22 06:50:00,22.07.1997,6.833333333333333,0.5545511546504781,0.6748732454441734
1997-07-23 06:35:00,23.07.1997,6.583333333333333,0.5328934414287394,0.40715532226870516
1997-07-24 06:45:00,24.07.1997,6.75,0.556780572839613,0.390782787988485
1997-07-25 06:40:00,25.07.1997,6.666666666666667,0.673377677408961,0.6239564630122799
1997-07-28 06:50:00,28.07.1997,6.833333333333333,0.9594847153231543,0.95122723065756
1997-07-29 06:50:00,29.07.1997,6.833333333333333,0.9234448991362685,0.9715579600384927
1997-07-30 06:30:00,30.07.1997,6.5,0.935252015203735,0.957884195145122
1997-07-31 06:30:00,31.07.1997,6.5,0.9777881423904599,0.9604030465728483
1997-08-01 06:34:00,01.08.1997,6.566666666666666,1.0145204748038814,1.0384874408323599
1997-08-04 07:30:00,04.08.1997,7.5,,
1997-08-05 07:20:00,05.08.1997,7.333333333333333,,
1997-08-06 06:03:00,06.08.1997,6.05,,
1997-08-07 06:00:00,07.08.1997,6.0,,
1997-08-08 05:54:00,08.08.1997,5.9,,
1997-08-11 06:24:00,11.08.1997,6.4,,
1997-08-12 05:55:00,12.08.1997,5.916666666666667,,
1997-08-13 07:20:00,13.08.1997,7.333333333333333,,
1997-08-14 07:13:00,14.08.1997,7.216666666666667,,
1997-08-15 06:15:00,15.08.1997,6.25,,
1997-08-18 06:45:00,18.08.1997,6.75,,
1997-08-19 08:20:00,19.08.1997,8.333333333333334,,
1997-08-20 07:20:00,20.08.1997,7.333333333333333,,
1997-08-21 08:00:00,21.08.1997,8.0,,
1997-08-22 06:20:00,22.08.1997,6.333333333333333,,
1997-08-25 07:50:00,25.08.1997,7.833333333333333,,
1997-08-26 06:55:00,26.08.1997,6.916666666666667,,
1997-08-27 07:30:00,27.08.1997,7.5,1.2887533219728682,1.2984688917655263
1997-08-28 07:40:00,28.08.1997,7.666666666666667,1.2534379968535216,1.222363595056371
1997-08-29 06:10:00,29.08.1997,6.166666666666667,1.2584483907330375,1.2673430848371956
1997-09-01 06:43:00,01.09.1997,6.716666666666667,1.28504251406595,1.2761590648342371
1997-09-02 06:35:00,02.09.1997,6.583333333333333,1.2709301991472164,1.2558283354533044
1997-09-03 06:05:00,03.09.1997,6.083333333333333,1.250951809102898,1.2430541603555503
1997-09-04 07:15:00,04.09.1997,7.25,1.2554497580809805,1.2437738321920435
1997-09-05 05:40:00,05.09.1997,5.666666666666667,1.2587857369063937,1.263924643613853
1997-09-08 06:50:00,08.09.1997,6.833333333333333,1.2114448239120759,1.1791832848667794
1997-09-10 07:10:00,10.09.1997,7.166666666666667,1.0503811663429143,1.069973083678937
1997-09-11 07:22:00,11.09.1997,7.366666666666666,0.9549672273823157,0.9533862461670396
1997-09-12 06:22:00,12.09.1997,6.366666666666666,0.9505263002751443,1.051801369807484
1997-09-15 06:25:00,15.09.1997,6.416666666666667,0.6736444440637785,0.647525715657432
1997-09-16 06:30:00,16.09.1997,6.5,0.6969380777077232,0.6462662899435689
1997-09-17 06:50:00,17.09.1997,6.833333333333333,0.708850360898613,0.6710949683025841
1997-09-18 06:45:00,18.09.1997,6.75,0.6789878909441242,0.6651576756515153
1997-09-19 06:35:00,19.09.1997,6.583333333333333,0.6745248936509782,0.6487851413712951
1997-09-22 06:24:00,22.09.1997,6.4,0.805884144019403,0.8375190804916353
1997-09-23 06:30:00,23.09.1997,6.5,0.8555446110213007,0.8718834106841853
1997-09-24 07:35:00,24.09.1997,7.583333333333333,0.8927276559067846,0.8920342221059948
1997-09-25 06:25:00,25.09.1997,6.416666666666667,0.9250941470949009,0.9553653437173959
1997-09-26 06:30:00,26.09.1997,6.5,0.9199402472241835,0.9424112506605183
1997-09-29 06:30:00,29.09.1997,6.5,0.9899958025578179,0.9834325453406304
1997-09-30 06:45:00,30.09.1997,6.75,1.0099929340562075,1.0028636849259467
1997-10-01 06:45:00,01.10.1997,6.75,1.024787973373399,0.9938677869697817
1997-10-06 06:25:00,06.10.1997,6.416666666666667,,
1997-10-07 06:50:00,07.10.1997,6.833333333333333,,
1997-10-08 06:20:00,08.10.1997,6.333333333333333,,
1997-10-09 07:10:00,09.10.1997,7.166666666666667,,
1997-10-10 07:10:00,10.10.1997,7.166666666666667,,
1997-10-13 06:40:00,13.10.1997,6.666666666666667,,
1997-10-14 07:00:00,14.10.1997,7.0,,
1997-10-15 07:10:00,15.10.1997,7.166666666666667,,
1997-10-16 06:50:00,16.10.1997,6.833333333333333,,
1997-10-17 05:50:00,17.10.1997,5.833333333333333,,
1997-10-20 07:00:00,20.10.1997,7.0,,
1997-10-21 07:10:00,21.10.1997,7.166666666666667,,
1997-10-22 07:10:00,22.10.1997,7.166666666666667,,
1997-10-23 05:35:00,23.10.1997,5.583333333333333,,
1997-10-24 07:20:00,24.10.1997,7.333333333333333,,
1997-10-27 08:30:00,27.10.1997,8.5,,
1997-10-28 07:00:00,28.10.1997,7.0,,
1997-10-29 07:50:00,29.10.1997,7.833333333333333,,
1997-10-30 07:30:00,30.10.1997,7.5,,
1997-10-31 07:55:00,31.10.1997,7.916666666666667,,
1997-11-03 07:53:00,03.11.1997,7.883333333333333,,
1997-11-05 07:30:00,05.11.1997,7.5,,
1997-11-06 07:10:00,06.11.1997,7.166666666666667,,
1997-11-07 07:10:00,07.11.1997,7.166666666666667,,
1997-11-10 07:20:00,10.11.1997,7.333333333333333,,
1997-11-11 07:20:00,11.11.1997,7.333333333333333,,
1997-11-12 08:25:00,12.11.1997,8.416666666666666,,
1997-11-13 07:55:00,13.11.1997,7.916666666666667,,
1997-11-14 07:03:00,14.11.1997,7.05,,
1997-11-18 07:35:00,18.11.1997,7.583333333333333,,
1997-11-21 07:20:00,21.11.1997,7.333333333333333,0.8151835509947564,0.8578498098725681
1997-11-24 07:05:00,24.11.1997,7.083333333333333,0.6961860270186521,0.7866022980597418
1997-11-25 07:06:00,25.11.1997,7.1,0.7713205164067066,0.8123305662143735
1997-11-26 07:08:00,26.11.1997,7.133333333333334,0.7509550745934436,0.9069674127132286
1997-11-27 06:50:00,27.11.1997,6.833333333333333,0.7113340109865052,0.6714548042208307
1997-11-28 06:58:00,28.11.1997,6.966666666666667,0.7966589623165691,0.7830039388772758
1997-12-01 08:15:00,01.12.1997,8.25,0.9308665149501046,0.9647210775918074
1997-12-02 08:00:00,02.12.1997,8.0,0.9440417571650733,0.9206411776065992
1997-12-03 08:10:00,03.12.1997,8.166666666666666,0.9913264457971652,0.9794743502399179
1997-12-04 09:30:00,04.12.1997,9.5,1.014022346682404,0.9605829645319716
1997-12-05 07:30:00,05.12.1997,7.5,1.0240302831586376,1.0053825363536728
1997-12-08 09:50:00,08.12.1997,9.833333333333334,1.0216313770369958,1.030750968590058
1997-12-09 08:40:00,09.12.1997,8.666666666666666,0.985535336487884,0.9550055077991493
1997-12-10 08:13:00,10.12.1997,8.216666666666667,0.9185908625307588,0.9238797008708186
1997-12-11 08:40:00,11.12.1997,8.666666666666666,0.8650465282375,0.8209666282522918
1997-12-12 08:43:00,12.12.1997,8.716666666666667,0.8484236733185012,0.8814190625177202
1997-12-15 09:00:00,15.12.1997,9.0,1.058458334295046,1.0570189906220595
1997-12-18 08:15:00,18.12.1997,8.25,1.5751227402441206,1.5962331141145853
1997-12-19 07:26:00,19.12.1997,7.433333333333334,1.6074517485240882,1.60684827370286
1997-12-22 09:25:00,22.12.1997,9.416666666666666,1.571561863969803,1.5757224667745293
1997-12-23 08:15:00,23.12.1997,8.25,1.4856697799425054,1.5343413361761706
1997-12-29 08:35:00,29.12.1997,8.583333333333334,1.2411125457133425,1.2318992468899057
1997-12-30 07:40:00,30.12.1997,7.666666666666667,1.2015680776143718,1.2322590828081523
1998-01-02 08:35:00,02.01.1998,8.583333333333334,,
1998-01-06 08:47:00,06.01.1998,8.783333333333333,,
1998-01-07 08:35:00,07.01.1998,8.583333333333334,,
1998-01-08 07:55:00,08.01.1998,7.916666666666667,,
1998-01-09 08:31:00,09.01.1998,8.516666666666667,,
1998-01-12 08:25:00,12.01.1998,8.416666666666666,,
1998-01-13 08:25:00,13.01.1998,8.416666666666666,,
1998-01-14 05:20:00,14.01.1998,5.333333333333333,,
1998-01-15 07:30:00,15.01.1998,7.5,,
1998-01-16 08:20:00,16.01.1998,8.333333333333334,,
1998-01-19 08:40:00,19.01.1998,8.666666666666666,,
1998-01-20 08:14:00,20.01.1998,8.233333333333333,,
1998-01-21 08:34:00,21.01.1998,8.566666666666666,,
1998-01-22 09:05:00,22.01.1998,9.083333333333334,,
1998-01-23 08:35:00,23.01.1998,8.583333333333334,,
1998-01-26 08:36:00,26.01.1998,8.6,,
1998-01-27 08:33:00,27.01.1998,8.55,,
1998-01-28 08:30:00,28.01.1998,8.5,,
1998-01-29 08:13:00,29.01.1998,8.216666666666667,,
1998-02-02 08:38:00,02.02.1998,8.633333333333333,,
1998-02-03 09:13:00,03.02.1998,9.216666666666669,,
1998-02-04 08:14:00,04.02.1998,8.233333333333333,,
1998-02-05 08:08:00,05.02.1998,8.133333333333333,,
1998-02-06 08:22:00,06.02.1998,8.366666666666667,,
1998-02-09 08:16:00,09.02.1998,8.266666666666667,,
1998-02-10 07:47:00,10.02.1998,7.783333333333333,,
1998-02-11 08:03:00,11.02.1998,8.05,,
1998-02-12 08:18:00,12.02.1998,8.3,,
1998-02-13 08:15:00,13.02.1998,8.25,,
1998-02-16 08:17:00,16.02.1998,8.283333333333333,,
1998-02-17 08:15:00,17.02.1998,8.25,,
1998-02-18 07:37:00,18.02.1998,7.616666666666667,,
1998-02-19 07:20:00,19.02.1998,7.333333333333333,,
1998-02-20 07:25:00,20.02.1998,7.416666666666667,,
1998-02-23 08:15:00,23.02.1998,8.25,,
1998-02-24 07:55:00,24.02.1998,7.916666666666667,,
1998-02-25 07:12:00,25.02.1998,7.2,,
1998-02-26 07:20:00,26.02.1998,7.333333333333333,,
1998-02-27 07:33:00,27.02.1998,7.55,,
1998-03-02 08:35:00,02.03.1998,8.583333333333334,,
1998-03-03 07:32:00,03.03.1998,7.533333333333333,,
1998-03-05 07:15:00,05.03.1998,7.25,,
1998-03-06 08:08:00,06.03.1998,8.133333333333333,,
1998-03-09 08:20:00,09.03.1998,8.333333333333334,,
1998-03-10 08:05:00,10.03.1998,8.083333333333334,,
1998-03-11 08:25:00,11.03.1998,8.416666666666666,,
1998-03-13 07:55:00,13.03.1998,7.916666666666667,,
1998-03-16 07:25:00,16.03.1998,7.416666666666667,,
1998-03-17 05:47:00,17.03.1998,5.783333333333333,,
1998-03-18 08:17:00,18.03.1998,8.283333333333333,,
1998-03-19 09:13:00,19.03.1998,9.216666666666669,,
1998-03-20 08:08:00,20.03.1998,8.133333333333333,,
1998-03-23 07:50:00,23.03.1998,7.833333333333333,,
1998-03-24 08:35:00,24.03.1998,8.583333333333334,,
1998-03-25 08:11:00,25.03.1998,8.183333333333334,,
1998-03-26 08:00:00,26.03.1998,8.0,,
1998-03-27 08:07:00,27.03.1998,8.116666666666667,,
1998-03-30 08:10:00,30.03.1998,8.166666666666666,,
1998-03-31 08:15:00,31.03.1998,8.25,,
1998-04-01 08:40:00,01.04.1998,8.666666666666666,,
1998-04-02 06:45:00,02.04.1998,6.75,,
1998-04-06 05:57:00,06.04.1998,5.95,,
1998-04-07 06:00:00,07.04.1998,6.0,,
1998-04-08 06:59:00,08.04.1998,6.983333333333333,,
1998-04-09 06:00:00,09.04.1998,6.0,,
1998-04-15 06:06:00,15.04.1998,6.1,,
1998-04-16 07:30:00,16.04.1998,7.5,,
1998-04-17 06:10:00,17.04.1998,6.166666666666667,,
1998-04-20 06:20:00,20.04.1998,6.333333333333333,,
1998-04-21 06:25:00,21.04.1998,6.416666666666667,1.3841698129612554,1.480905702316551
1998-04-22 05:55:00,22.04.1998,5.916666666666667,1.3675525254213319,1.3292348627756103
1998-04-23 06:18:00,23.04.1998,6.3,1.3369631569288616,1.3583815721535846
1998-04-24 06:05:00,24.04.1998,6.083333333333333,1.3085642883607793,1.3486660023609265
1998-04-27 06:40:00,27.04.1998,6.666666666666667,1.380548964033899,1.3108832309450338
1998-04-28 06:00:00,28.04.1998,6.0,1.3827317453021664,1.363419275009037
1998-04-29 05:55:00,29.04.1998,5.916666666666667,1.3877847603243496,1.3770930399024077
1998-04-30 07:40:00,30.04.1998,7.666666666666667,1.3980159992321235,1.3277955191026238
1998-05-04 07:00:00,04.05.1998,7.0,1.2889782194217723,1.3107033129859105
1998-05-05 07:40:00,05.05.1998,7.666666666666667,1.2242452370455332,1.286954142381635
1998-05-06 06:45:00,06.05.1998,6.75,1.2312920237778646,1.2990086456428962
1998-05-07 07:00:00,07.05.1998,7.0,1.207246738199201,1.182061972212752
1998-05-08 06:30:00,08.05.1998,6.5,1.175844807180824,1.1853004954769715
1998-05-11 06:10:00,11.05.1998,6.166666666666667,1.1621418248411024,1.0566591547038129
1998-05-12 06:45:00,12.05.1998,6.75,1.1802573405621541,1.0777095559212388
1998-05-13 06:11:00,13.05.1998,6.183333333333334,1.2699413118351217,1.2565480072897977
1998-05-14 06:23:00,14.05.1998,6.383333333333334,1.3574819823579682,1.3641389468455303
1998-05-15 06:07:00,15.05.1998,6.116666666666666,1.392599719004347,1.4159553190730403
1998-05-18 06:41:00,18.05.1998,6.683333333333334,1.4238826133932014,1.389327461122792
1998-05-19 05:30:00,19.05.1998,5.5,1.3963185589630107,1.41649507295041
1998-05-20 06:15:00,20.05.1998,6.25,1.418893979072052,1.5357806798491571
1998-05-22 06:15:00,22.05.1998,6.25,0.6914831183087674,0.6417683409654865
1998-05-25 06:40:00,25.05.1998,6.666666666666667,0.02059749804776973,0.06369193830232817
1998-05-26 06:17:00,26.05.1998,6.283333333333333,-8.625217719554627e-05,-0.043179329416911175
1998-05-27 06:25:00,27.05.1998,6.416666666666667,0.08150381625553473,-0.040660477989185
1998-05-28 06:06:00,28.05.1998,6.1,0.11788322759026826,0.10831159216490621
1998-05-29 06:15:00,29.05.1998,6.25,0.142588865280458,0.16138739010627928
1998-06-02 06:25:00,02.06.1998,6.416666666666667,0.5085227360565829,0.8332010494726761
1998-06-03 04:55:00,03.06.1998,4.916666666666667,0.9386129826345807,1.096421023670062
1998-06-04 06:10:00,04.06.1998,6.166666666666667,0.8160008925804876,1.0818476689810748
1998-06-05 06:25:00,05.06.1998,6.416666666666667,0.6174517367978207,0.36919263289368914
1998-06-08 06:30:00,08.06.1998,6.5,1.1139517798121383,0.8202469564157987
1998-06-09 05:35:00,09.06.1998,5.583333333333333,1.2465475673951965,1.3263561754296376
1998-06-10 06:50:00,10.06.1998,6.833333333333333,1.3411411983058268,1.3409295301186248
1998-06-11 07:00:00,11.06.1998,7.0,1.3366414854261883,1.3535237872572556
1998-06-12 07:10:00,12.06.1998,7.166666666666667,1.2616371152764299,1.276698818711607
1998-06-15 06:45:00,15.06.1998,6.75,0.8642527725354877,0.6849486511550781
1998-06-16 05:15:00,16.06.1998,5.25,0.9339551065817233,1.050721862052744
1998-06-18 06:00:00,18.06.1998,6.0,1.0689074157672043,1.0233743322660027
1998-06-19 06:56:00,19.06.1998,6.933333333333334,1.0296714608353181,1.041546046137456
1998-06-22 05:05:00,22.06.1998,5.083333333333333,0.7215154253299965,0.4368417855240494
1998-06-23 06:00:00,23.06.1998,6.0,0.533697620185423,0.5984081128167715
1998-06-24 06:20:00,24.06.1998,6.333333333333333,0.9067275221010663,0.6647978397332687
1998-06-25 06:55:00,25.06.1998,6.916666666666667,0.8464764245994185,0.7777863180627002
1998-06-26 06:00:00,26.06.1998,6.0,0.48496983958953177,0.48496983958953177
1998-06-29 07:00:00,29.06.1998,7.0,,
1998-06-30 07:20:00,30.06.1998,7.333333333333333,,
1998-07-01 06:55:00,01.07.1998,6.916666666666667,,
1998-07-02 07:30:00,02.07.1998,7.5,,
1998-07-03 07:30:00,03.07.1998,7.5,,
1998-07-06 06:15:00,06.07.1998,6.25,,
1998-07-07 05:50:00,07.07.1998,5.833333333333333,,
1998-07-08 06:15:00,08.07.1998,6.25,,
1998-07-09 06:15:00,09.07.1998,6.25,,
1998-07-10 06:25:00,10.07.1998,6.416666666666667,,
1998-07-13 06:15:00,13.07.1998,6.25,,
1998-07-15 06:45:00,15.07.1998,6.75,,
1998-07-16 06:40:00,16.07.1998,6.666666666666667,,
1998-07-17 05:05:00,17.07.1998,5.083333333333333,,
1998-07-20 05:55:00,20.07.1998,5.916666666666667,,
1998-07-21 06:45:00,21.07.1998,6.75,,
1998-07-22 06:05:00,22.07.1998,6.083333333333333,,
1998-07-23 06:05:00,23.07.1998,6.083333333333333,,
1998-07-24 06:25:00,24.07.1998,6.416666666666667,,
1998-07-27 06:40:00,27.07.1998,6.666666666666667,,
1998-07-28 06:45:00,28.07.1998,6.75,,
1998-07-29 06:25:00,29.07.1998,6.416666666666667,,
1998-07-30 05:45:00,30.07.1998,5.75,,
1998-07-31 06:30:00,31.07.1998,6.5,,
1998-08-03 06:00:00,03.08.1998,6.0,0.7569833040390688,0.6764925070762831
1998-08-04 06:40:00,04.08.1998,6.666666666666667,0.7438043135332871,0.8022551605034688
1998-08-05 06:00:00,05.08.1998,6.0,0.7070185874742049,0.6970031544163391
1998-08-06 06:15:00,06.08.1998,6.25,0.6428291072661488,0.5705208291526602
1998-08-07 06:45:00,07.08.1998,6.75,0.5009375584617245,0.44223932429774837
1998-08-10 06:20:00,10.08.1998,6.333333333333333,0.007603471556058129,-0.2392899048613066
1998-08-11 06:20:00,11.08.1998,6.333333333333333,0.27096117550318105,0.29344717210278043
1998-08-12 05:10:00,12.08.1998,5.166666666666667,0.5020416004836158,0.5931904920021959
1998-08-13 06:20:00,13.08.1998,6.333333333333333,0.6028569932605448,0.6628187421829124
1998-08-14 06:50:00,14.08.1998,6.833333333333333,0.5305115729926168,0.5239220777397259
1998-08-17 06:30:00,17.08.1998,6.5,0.6082323830430688,0.718053555633765
1998-08-18 07:25:00,18.08.1998,7.416666666666667,0.7069925124076609,0.6626388242237891
1998-08-20 06:35:00,20.08.1998,6.583333333333333,0.5816348521730523,0.5590060797687691
1998-08-21 05:35:00,21.08.1998,5.583333333333333,0.7647227097263547,0.787321969896235
1998-08-25 07:35:00,25.08.1998,7.583333333333333,0.029946076094264484,-0.14915100734053402
1998-08-26 05:30:00,26.08.1998,5.5,-0.08638212935139325,-0.2792316917866789
1998-08-27 06:28:00,27.08.1998,6.466666666666667,0.08585183360101657,0.09193905788468605
1998-08-28 06:30:00,28.08.1998,6.5,0.151136350197184,0.1984504896856788
1998-08-31 07:18:00,31.08.1998,7.3,-0.13139910204036645,-0.04569818084463736
1998-09-01 06:50:00,01.09.1998,6.833333333333333,-0.06485671746158303,-0.20024770773155082
1998-09-02 06:25:00,02.09.1998,6.416666666666667,0.28649495763101523,0.22130007049433773
1998-09-04 06:35:00,04.09.1998,6.583333333333333,0.8549787786099607,0.9397124812736689
1998-09-07 06:45:00,07.09.1998,6.75,1.1666018790109403,1.1469779701837088
1998-09-08 06:40:00,08.09.1998,6.666666666666667,1.2306259813330356,1.2993684815611428
1998-09-09 06:45:00,09.09.1998,6.75,1.4387036960296922,1.4668721015049337
1998-09-10 06:35:00,10.09.1998,6.583333333333333,1.5653490719438266,1.533981500257924
1998-09-11 06:45:00,11.09.1998,6.75,1.606440812442492,1.6160240896181481
1998-09-14 07:00:00,14.09.1998,7.0,1.3927459023461346,1.3927459023461346
1998-09-15 06:05:00,15.09.1998,6.083333333333333,1.189477162385189,1.2353176881132484
1998-09-16 07:10:00,16.09.1998,7.166666666666667,0.9348820751972037,1.104157495912364
1998-09-17 07:15:00,17.09.1998,7.25,0.40781502145215937,0.16840419051208794
1998-09-18 06:00:00,18.09.1998,6.0,0.13438821211273314,0.16570542112523845
1998-09-21 07:50:00,21.09.1998,7.833333333333333,-0.23588270851040916,-0.23173335057812808
1998-09-22 06:45:00,22.09.1998,6.75,0.006537999954158197,-0.29542430810777576
1998-09-23 07:15:00,23.09.1998,7.25,0.4575698337313773,0.4755241467355586
1998-09-24 05:55:00,24.09.1998,5.916666666666667,0.7749152868000929,0.8013555707078523
1998-09-25 06:00:00,25.09.1998,6.0,1.0245418849794612,1.0444247334834287
1998-09-28 06:37:00,28.09.1998,6.616666666666667,1.3119552421181413,1.3610803415404342
1998-09-29 07:13:00,29.09.1998,7.216666666666667,1.3589799949306673,1.4278299043751779
1998-10-02 10:00:00,02.10.1998,10.0,1.712345274457729,1.7041838895885646
